label,sen
-3,另外，1995年2月15日晚间，台中市卫尔康西餐厅发生大火，共造成六十四人死亡、二十余人受伤，为台湾历来死伤最严重的单一火灾事件。
-3,二二八事件造成台湾族群情感的撕裂，为使社会大众了解事件真相，张温鹰积极争取二二八事件历史的忠实呈现，主张为受难者及其家属平反。
1,这层胞壁质的壳可以帮助细菌的细胞质抵抗渗透造成的内压。
-3,海棠吹袭台湾期间，共导致六人死亡，30人受伤，一人失踪，超过一百万户的用电中断，经济损失超过四亿五千万新台币。
-1,与麦莎相关的豪雨，在台湾引发多处山泥倾泻和水浸，导致七人受伤，另有两人失踪，农业损失约为四千万新台币。
-3,彩蝶肆虐日本期间，导致21人死亡及149人受伤，另六人失踪，损毁近2000间房屋，约270000用户的电力中断。
-1,龙王横过台湾，造成一人死亡，50多人受伤，一人失踪。
-2,启德吹袭越南期间，造成20多人死亡，14人受伤，损毁近7500间房屋。
1,由于薇拉接近韦恩后造成的垂直风切变增强及沈降作用，削弱了韦恩的对流，再加上台湾陆地的影响，使得韦恩进一步转弱。
-2,韦恩在菲律宾吕宋岛造成19人死亡，数百人受伤。
-3,韦恩第一次侵台由台湾西部登陆，由于无中央山脉屏障，造成台湾西南部陆地严重受创，是中台湾自1959年八七水灾后最惨重的灾情。
-3,"总计韦恩在台湾共造成68人死亡，19人失踪，442人受伤，6,624间房屋全倒，31,532间房屋半倒。"
-3,韦恩造成越南数十人死亡，数百人受伤的灾情。
1,因为跳跃列表中的元素可以在多个列表中，所以每个元素可以有多于一个指针。
-3,由于更新公司标志需花费大量资金，而随之而来的第三次石油危机亦导致全球航空业崩溃，日航再次陷入亏损危机。
-1,近年来由于农药使用过多，透过食物链的关系，导致鹗蛋的蛋壳逐渐变薄，不易孵化。
1,因为羧基由能产生氢键的羟基和羰基组成，所以所有羧酸都具有极性。
1,从结构中可以预期羧酸是极性的，它可以跟同类或其他分子生成氢键，所以羧酸跟醇有相似的溶解性。
-3,"1939年9月1日清晨4点40分，德国空军开始出动轰炸波兰城镇维隆，造成该市70％的建筑物被毁、约1,200人死亡。"
1,液态氢可做为储存氢气的一种方式，因为液态氢比气态氢省空间。
-1,2004年香港地铁纵火案发生于2004年1月5日，是香港地铁自1979年启用以来首宗列车纵火案，事件造成14人受轻伤。
-1,事故造成14人受轻伤，全部伤者于当日出院。
1,一型链球菌，如产脓链球菌造成一型链球菌感染。
1,其他导致续发性经痛的原因包括、卵巢囊肿、子宫腺肌病、和骨盆阻塞。
-2,俄国的迅速工业化也导致都市人口过密、环境拥挤及工人的工作环境、条件恶劣。
1,因为伤病等原因，孙继海在2009年初已经逐渐失去了在锡菲联队中的位置。
1,公元前208年，项梁在取得对秦军的连胜后骄傲轻敌，宋义谏，但项梁不听，导致定陶之战战败，项梁战死。
1,首先，变量和函数的参照可以被编译成高效的机器码，因为执行期环境的结构相对简单。
-2,2005年6月-8月，中国四川省爆发猪链球菌感染，发现病例204例，造成38人死亡。
1,陈类的理论导致了殆复流形的配边不变量的研究。
1,截至2008年7月，鸟神星的自转周期依然是未知的，因为尚未观测到可辨识的光度变化。
1,人类感染类鼻疽伯克氏菌后，会导致类鼻疽。
0,秦孝公在位期间致力于恢复秦穆公时的霸业，他因此颁布著名的求贤令，任用商鞅进行变法，将秦国改造成为富裕强大之国，为秦国将来兼并六国，统一中国奠定了基础。
1,蚊子不能传播乙肝、丙肝，因为蚊子叮人吐出自己的唾液，而不是血液。
1,急性乙型肝炎一般不被治疗，因为在90%至95%的情况下病情自然消失。
1,人在游泳池内活动时有发生溺水的可能，所以游泳池都必须设置救生员及救生设施。
-3,1943年9月15日希特勒终于决定让德军撤至第聂伯河，因此冯·曼施坦因将部队撤回到第聂伯河西岸，对追击的苏军造成重大人员伤亡。
-1,香港岛的道路两旁多为高楼大厦所屏障，因此路面车辆排出的废气及高楼大厦空调排出的热气均难以驱散，造成空气污染。
-3,1985年，美国达美航空191号班机于达拉斯-沃斯堡国际机场坠毁，造成137人死亡。
1,除了银河系潮汐力以外，导致彗星堕入内太阳系的另一大因素是邻近恒星或大型分子云的引力场。
1,模拟显示一些古柏带天体的轨道可以受到扰动，导致这些天体被抛出成为半人马小行星。
-1,由于降落时的天气状况，造成组员压力过大引发操作失误。
1,试管被设计为能通过控制火焰对样品进行简易加热的产品，所以通常由膨胀率小的玻璃制成，像硅酸硼玻璃。
1,目前，桂湖是桂林最大的湖泊，所以以“桂”为名。
-1,2020年2月，据北京市卫健委披露，北京一当当网职工感染2019新型冠状病毒，导致82名密切接触者隔离观察。
1,衣原体属也是细胞内寄生物，会造成肺炎、泌尿道感染，也可能造成及冠状动脉疾病。
-2,由于对水温、水质极端敏感，随着全球暖化的发生，自20世纪末起已造成多数的珊瑚迅速死亡，因而今天许多礁岩岸其实是曾存在珊瑚群的，但都已经消失了。
-1,1959年，林有福政府宣布不承认南洋大学学位，导致政府与南大学生之间爆发了冲突。
-3,1998年中国洪水，因为长江最为严重又称1998年长江大水，是该年夏天在中国的长江、松花江、嫩江等主要河流干支流发生的洪水灾害，造成4150人死亡，直接经济损失2551亿元人民币。
0,1948年举家迁居台湾，先后在台湾省气象局、中央研究院数学研究所以及中正理工学院任职。
1,猜灯谜也被称作射虎，因为灯谜也被称作“灯虎”。
-1,1985年2月11日，台北十信营业厅的存款户挤兑提款仍持续达36亿元，部分分社出现无现金可提领现象，此现象造成台湾其他银行存户也出现挤兑提款现象。
1,1887年，54名乐手因为对工资合同不满，离开了乐团。
1,议会制政府，实行单一选区制，容易导致国内政党体系的两党制，造成内阁与政府首脑的两党轮流执政，以英国为其典型。
1,1864年，因为禁门之变，幕府向长州发兵讨伐，军服决定改为西洋式，洋服开始在日本流行。
1,中国飞机的序列号都是从5开始，这是因为在五十年代中国航空工业起步时表示要从“无”到有之意。
1,因为途径的都是以色列的敌对国家，所以在所有军机起飞之后，立刻关闭了无线电，保持能看到前一架机的距离，编队向乌干达飞去。
-3,2008年8月，涠洲岛周边海域和临近的北海银滩发生溢油事故，造成沿岸沙滩大面积污染。
1,在法国，地区间强烈的落差导致了这种去中心化政策。
1,胶体能发生电泳现象，是因为胶体粒子带有电荷，一般来说，是由于胶体粒子具有相对较大的表面积，能吸附离子的原因引起的。
1,利用不同物质分子表面所带有的不均匀电荷而形成的偶极矩强度的不同，使得分子对于外加电荷和移动介质的吸引力各有所差异，导致在移动介质中的运动速度不同。
-2,村正被称为妖刀也和其所处历史时期有关，村正诞生于动荡的室町中期，对于日本刀的需求很大，导致产生了大量的劣质刀剑，但是村正仍坚持打制品质优秀的实战刀。
-3,由于保险欺诈隐蔽性强，难以调查，累计导致的损失巨大，造成的影响难以估计。
1,存储器的共享简化了存储器的维护，提高了管理的灵活性，因为连接电缆和存储器设备不需要物理地从一台服务器上搬到另外一台服务器上。
1,小型车大多是掀背车，因为这样可以最大程度地利用有限的空间。
0,1938年6月7日和8日，纪念堂被日军飞机轰炸，燃烧弹一处落在西台阶，另一处弹片穿透建筑物后墙，所幸对建筑物结构没有造成破坏。
1,黄疸又称黄胆，俗称黄病，是因为体内胆红素过高，造成皮肤及巩膜发黄或是发绿的症状，一般会伴随发痒、粪便苍白及尿液颜色偏深的情形。
-1,1957年10月25日，李克农摔伤造成脑溢血。
1,汇金公司虽然名为公司，但有观点认为它仍是政府机构，由于国务院国资委不负责管理金融类国有资产，所以汇金公司被认为是“金融国资委”。
0,2010年11月28日，韩红在赴舟曲泥石流灾区的途中，遭遇车祸，所乘坐的越野车翻滚至路边的沟中，所幸未造成人员伤亡。
-2,近年来，由于科技的进步，使得远洋渔业得以发展，但是因为过度捕捞，使得渔业资源的枯竭成为一个问题。
1,按照通行的原则，合同无效为自始至终无效，所以因该合同取得的财产应当返还，有过错的一方承担过错责任，双方都有过错的，各自承担相应的责任。
-1,冰雹是一种农业气象灾害，对农作物枝叶、茎干和果实产生损伤，造成作物减产或欠收。
1,沙岩石块之间用的胶合剂，也导致碳酸钙在岩石表面形成结晶，形成岩石表面剥落。
-3,第二次冲击导致全球海平面上升和气候变化，引发了严重的环境危机。
1,游击战虽然不足以击垮传统部队，却可以制造军事上的僵局，而这种僵局最终又会导致政治解决。
-1,纵使这是一项成功管控交通流量的发明，但它却在1869年1月2日爆炸，并导致路面下的天然气泄漏、且造成一名警察殉职。
